职位名称,详细链接,公司名称,工作地点,薪资,发布时间
['Java高级开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/103159911.html?s=01&t=0'],['郑州天迈科技股份有限公司'],['郑州-高新区'],['0.8-1.5万/月'],['06-08']
['Java开发工程师'],['https://jobs.51job.com/zhengzhou/104987007.html?s=01&t=0'],['河南永硕实业发展有限公司'],['郑州'],['0.8-1万/月'],['06-10']
['Java研发'],['https://jobs.51job.com/jinshuiqu/98031157.html?s=01&t=0'],['河南金明源信息技术有限公司'],['郑州-金水区'],['0.8-1.2万/月'],['06-28']
['后端技术开发'],['https://jobs.51job.com/jinshuiqu/113996545.html?s=01&t=0'],['上海唯尚广告有限公司'],['郑州-金水区'],['0.5-1万/月'],['06-20']
['诚聘Android开发工程师'],['https://jobs.51job.com/guangzhou-hpq/114685657.html?s=01&t=0'],['广州峰玉网络科技有限公司'],['异地招聘'],['1-3万/月'],['06-28']
['Java初级开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/106860754.html?s=01&t=0'],['郑州悠络客信息技术有限公司'],['郑州-高新区'],['3-5千/月'],['06-28']
['Java开发工程师-郑州-05371(应届生)'],['https://jobs.51job.com/zhengzhou/113457825.html?s=01&t=0'],['神州数码供应链'],['郑州'],['4.5-6千/月'],['06-28']
['移动Java工程师（银行）'],['https://jobs.51job.com/zhengzhou-zzxq/113579034.html?s=01&t=0'],['北京汉克时代科技有限公司'],['郑州-郑东新区'],['1-2万/月'],['06-27']
['app后台开发/java高级软件工程师'],['https://jobs.51job.com/jinshuiqu/113899014.html?s=01&t=0'],['河南顺兴丰烁电子技术有限公司'],['郑州-金水区'],['4.5-7千/月'],['06-28']
['Java开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/110637778.html?s=01&t=0'],['河南校信通教育科技有限公司'],['郑州-郑东新区'],['0.8-1万/月'],['06-07']
['JAVA网站群高级开发工程师'],['https://jobs.51job.com/zhengzhou/113956264.html?s=01&t=0'],['郑州佳豪科技有限公司'],['郑州'],['0.8-1万/月'],['06-27']
['Java开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/113031080.html?s=01&t=0'],['郑州科瑞思拓软件科技有限公司'],['郑州-郑东新区'],['0.8-1.3万/月'],['06-09']
['JAVA高级研发'],['https://jobs.51job.com/jinshuiqu/98031143.html?s=01&t=0'],['河南金明源信息技术有限公司'],['郑州-金水区'],['1-1.5万/月'],['06-28']
['MES工程师'],['https://jobs.51job.com/zhengzhou-hkg/109676975.html?s=01&t=0'],['河南省华锐光电产业有限公司'],['郑州-郑州航空...'],['0.6-1万/月'],['06-28']
['Linux系统研发工程师（郑州）'],['https://jobs.51job.com/zhengzhou-gxq/111744077.html?s=01&t=0'],['中标软件有限公司'],['郑州-高新区'],['0.8-1.6万/月'],['06-20']
['Java开发工程师 可实习+住宿'],['https://jobs.51job.com/zhengzhou-gxq/106661528.html?s=01&t=0'],['郑州悠络客信息技术有限公司'],['郑州-高新区'],['3-5千/月'],['06-28']
['Java高级开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/107780517.html?s=01&t=0'],['郑州科瑞思拓软件科技有限公司'],['郑州-高新区'],['0.8-1.2万/月'],['06-09']
['通信行业Java开发'],['https://jobs.51job.com/zhongyuanqu/95220699.html?s=01&t=0'],['郑州三友软件科技有限公司'],['郑州-中原区'],['0.8-1万/月'],['06-06']
['Java软件工程师-郑州-00710'],['https://jobs.51job.com/zhengzhou/104613501.html?s=01&t=0'],['中信网络科技股份有限公司'],['郑州'],['0.8-1.3万/月'],['06-28']
['郑州分公司-web前端开发工程师'],['https://jobs.51job.com/zhengzhou/99135723.html?s=01&t=0'],['杭州海康威视数字技术股份有限公司'],['郑州'],['0.8-1万/月'],['06-19']
['JAVA开发工程师'],['https://jobs.51job.com/zhongyuanqu/105380366.html?s=01&t=0'],['广东卓纬科技有限公司'],['郑州-中原区'],['1-1.5万/月'],['06-28']
['项目经理（JAVA/.NET)'],['https://jobs.51job.com/zhengzhou-gxq/108173787.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['1-2万/月'],['06-27']
['软件开发实习生'],['https://jobs.51job.com/dalian-shkq/113806548.html?s=01&t=0'],['大连希正科技有限公司'],['异地招聘'],['2-5千/月'],['06-28']
['Java工程师'],['https://jobs.51job.com/zhengzhou-zzxq/114057938.html?s=01&t=0'],['河南博联慧绿环保科技有限公司'],['郑州-郑东新区'],['6-8千/月'],['06-05']
['Java中级开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/107780443.html?s=01&t=0'],['郑州科瑞思拓软件科技有限公司'],['郑州-高新区'],['6-9千/月'],['06-09']
['Java中级开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/101922781.html?s=01&t=0'],['北京中金云创软件有限公司'],['郑州-郑东新区'],['0.5-1万/月'],['06-28']
['软件开发工程师'],['https://jobs.51job.com/beijing-ftq/112630642.html?s=01&t=0'],['卡斯柯信号有限公司北京分公司'],['异地招聘'],['0.8-1.2万/月'],['06-19']
['Java高级开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/108173430.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['0.8-1.5万/月'],['06-27']
['Web前端开发工程师'],['https://jobs.51job.com/zhongyuanqu/110730762.html?s=01&t=0'],['郑州联睿电子科技有限公司'],['郑州-中原区'],['0.6-1万/月'],['06-28']
['初级java工程师'],['https://jobs.51job.com/zhengzhou/105910378.html?s=01&t=0'],['郑州科瑞思拓软件科技有限公司'],['郑州'],['4-6千/月'],['06-09']
['Java高级开发工程师'],['https://jobs.51job.com/zhengzhou/95960796.html?s=01&t=0'],['郑州思博科信息技术有限公司'],['郑州'],['0.8-1万/月'],['06-28']
['系统开发工程师(J10155)'],['https://jobs.51job.com/zhengzhou-zzxq/113744740.html?s=01&t=0'],['郑州亚新房地产开发有限公司'],['郑州-郑东新区'],['1-2万/月'],['06-18']
['诚招C语言开发助手+五险一金'],['https://jobs.51job.com/zhengzhou/111842003.html?s=01&t=0'],['郑州海之角软件科技有限公司'],['郑州'],['3.8-7.5千/月'],['06-28']
['Java中级开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/103065011.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['6-8千/月'],['06-27']
['运维实施工程师'],['https://jobs.51job.com/zhengzhou/97319929.html?s=01&t=0'],['广东德生科技股份有限公司'],['郑州'],['4-6千/月'],['06-28']
['Java开发工程师 南四环'],['https://jobs.51job.com/zhengzhou-gxq/102216607.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['0.8-1万/月'],['06-27']
['计算机界面制作实习生'],['https://jobs.51job.com/jinshuiqu/108549438.html?s=01&t=0'],['郑州读高网络科技有限公司'],['郑州-金水区'],['3-4.5千/月'],['06-28']
['Java开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/101694843.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-郑东新区'],['4-8千/月'],['06-27']
['项目经理'],['https://jobs.51job.com/zhengzhou/108345253.html?s=01&t=0'],['河南云和数据信息技术有限公司'],['郑州'],['0.8-1万/月'],['06-28']
['Java高级开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/98550187.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['0.8-1万/月'],['06-27']
['java工程师'],['https://jobs.51job.com/zhengzhou-zzxq/103740195.html?s=01&t=0'],['郑州科瑞思拓软件科技有限公司'],['郑州-郑东新区'],['0.6-1.2万/月'],['06-09']
['Java高级开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/108566225.html?s=01&t=0'],['郑州三友软件科技有限公司'],['郑州-高新区'],['0.7-1.2万/月'],['06-06']
['软件测试工程师'],['https://jobs.51job.com/zhengzhou/47109551.html?s=01&t=0'],['郑州威科姆科技股份有限公司'],['郑州'],['3-5千/月'],['06-20']
['java软件工程师'],['https://jobs.51job.com/zhengzhou-gxq/107889128.html?s=01&t=0'],['郑州三友软件科技有限公司'],['郑州-高新区'],['7-9千/月'],['06-06']
['大数据开发（郑州）'],['https://jobs.51job.com/jinshuiqu/113311085.html?s=01&t=0'],['天津科莱迪尔信息科技有限公司'],['郑州-金水区'],['1.2-1.8万/月'],['06-20']
['Java中高级开发工程师（后端开发+部署）（郑州）'],['https://jobs.51job.com/jinshuiqu/113938378.html?s=01&t=0'],['天津科莱迪尔信息科技有限公司'],['郑州-金水区'],['1.2-1.9万/月'],['06-04']
['流媒体开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/110678321.html?s=01&t=0'],['郑州郑大信息技术有限公司'],['郑州-高新区'],['0.8-1万/月'],['06-28']
['oracle数据库开发'],['https://jobs.51job.com/zhengzhou/107597259.html?s=01&t=0'],['亚信科技（南京）有限公司'],['郑州'],['0.8-1.5万/月'],['06-20']
['java+大数据开发助理/住宿+五险'],['https://jobs.51job.com/zhengzhou/110971411.html?s=01&t=0'],['郑州天之涯软件科技有限公司'],['郑州'],['3.8-7.8千/月'],['06-28']
['AI 工程师'],['https://jobs.51job.com/zhengzhou-gxq/110677993.html?s=01&t=0'],['郑州郑大信息技术有限公司'],['郑州-高新区'],['0.8-1万/月'],['06-28']
['移动Java工程师'],['https://jobs.51job.com/zhengzhou-zzxq/113175489.html?s=01&t=0'],['河南富通信息技术有限公司'],['郑州-郑东新区'],['0.8-1万/月'],['06-03']
['网络安全研发工程师'],['https://jobs.51job.com/jinshuiqu/114361604.html?s=01&t=0'],['珠海高凌信息科技股份有限公司'],['郑州-金水区'],['1-1.5万/月'],['06-19']
['Java高级开发工程师'],['https://jobs.51job.com/zhengzhou/92048367.html?s=01&t=0'],['北京微金时代科技有限公司'],['郑州'],['4-9千/月'],['06-28']
['项目经理'],['https://jobs.51job.com/zhengzhou/61946025.html?s=01&t=0'],['郑州郑大信息技术有限公司'],['郑州'],['0.3-1万/月'],['06-28']
['JAVA开发工程师运营平台'],['https://jobs.51job.com/zhengzhou-zzxq/113175352.html?s=01&t=0'],['河南富通信息技术有限公司'],['郑州-郑东新区'],['0.8-1万/月'],['06-03']
['ERP开发'],['https://jobs.51job.com/zhengzhou/91196773.html?s=01&t=0'],['郑州李唐电子科技有限公司'],['郑州'],['1-2万/月'],['06-28']
['网络研发工程师'],['https://jobs.51job.com/jinshuiqu/114361496.html?s=01&t=0'],['珠海高凌信息科技股份有限公司'],['郑州-金水区'],['1-1.5万/月'],['06-19']
['Java开发工程师'],['https://jobs.51job.com/zhengzhou/103897882.html?s=01&t=0'],['河南浪潮软件科技有限公司'],['郑州'],['1-2千/月'],['05-30']
['乐高机器人教师(上市+双休)'],['https://jobs.51job.com/jinshuiqu/111521700.html?s=01&t=0'],['童程童美教育集团郑州分公司'],['郑州-金水区'],['6-8千/月'],['06-28']
['项目经理'],['https://jobs.51job.com/zhengzhou/89890268.html?s=01&t=0'],['河南海融软件有限公司'],['郑州'],['0.8-1.5万/月'],['06-27']
['Java开发工程师'],['https://jobs.51job.com/jinshuiqu/95960628.html?s=01&t=0'],['郑州思博科信息技术有限公司'],['郑州-金水区'],['0.5-1万/月'],['06-03']
['大数据开发工程师助理/实习生'],['https://jobs.51job.com/zhengzhou/108953944.html?s=01&t=0'],['郑州蓝之海软件科技有限公司'],['郑州'],['3.9-7.6千/月'],['06-28']
['android工程师'],['https://jobs.51job.com/zhengzhou/61945706.html?s=01&t=0'],['郑州郑大信息技术有限公司'],['郑州'],['6-8千/月'],['06-28']
['大数据开发工程师'],['https://jobs.51job.com/zhengzhou/91698727.html?s=01&t=0'],['珠海高凌信息科技股份有限公司'],['郑州'],['1-1.5万/月'],['06-19']
['系统运维工程师'],['https://jobs.51job.com/zhengzhou/86454295.html?s=01&t=0'],['郑州裕软计算机技术有限公司'],['郑州'],['4.5-7千/月'],['06-27']
['编程讲师'],['https://jobs.51job.com/jinshuiqu/112191050.html?s=01&t=0'],['童程童美教育集团郑州分公司'],['郑州-金水区'],['6-8千/月'],['06-28']
['大数据平台架构师助理/实习生'],['https://jobs.51job.com/zhengzhou/108946786.html?s=01&t=0'],['郑州蓝之海软件科技有限公司'],['郑州'],['3.9-7.6千/月'],['06-28']
['软件运维工程师'],['https://jobs.51job.com/jinshuiqu/111691182.html?s=01&t=0'],['河南盘古科技发展有限公司'],['郑州-金水区'],['4.5-6千/月'],['06-27']
['Java开发工程师'],['https://jobs.51job.com/zhengzhou/112516784.html?s=01&t=0'],['河南博联慧绿环保科技有限公司'],['郑州'],['0.8-1.5万/月'],['06-01']
['软件测试工程师'],['https://jobs.51job.com/jinshuiqu/109687314.html?s=01&t=0'],['郑州优碧科技有限公司'],['郑州-金水区'],['0.4-1万/月'],['06-19']
['技术支持工程师'],['https://jobs.51job.com/zhengzhou/61945390.html?s=01&t=0'],['郑州郑大信息技术有限公司'],['郑州'],['0.3-1万/月'],['06-28']
['WEB中高级开发工程师（郑州）'],['https://jobs.51job.com/jinshuiqu/114022389.html?s=01&t=0'],['天津科莱迪尔信息科技有限公司'],['郑州-金水区'],['1.2-1.9万/月'],['06-04']
['高薪稳定急招JAVA研发经理..'],['https://jobs.51job.com/zhengzhou/99510909.html?s=01&t=0'],['河南浪潮软件科技有限公司'],['郑州'],['12-18万/年'],['05-30']
['Web前端开发实习生'],['https://jobs.51job.com/zhengzhou/113576058.html?s=01&t=0'],['上海玉带信息技术有限公司'],['郑州'],['1.5-3千/月'],['06-28']
['测试工程师'],['https://jobs.51job.com/guanchenghuizuqu/111169114.html?s=01&t=0'],['广州碧软信息科技有限公司'],['郑州-管城回族区'],['0.8-1.3万/月'],['06-28']
['软件测试工程师'],['https://jobs.51job.com/zhengzhou/107813441.html?s=01&t=0'],['河南脉友会创业孵化器有限公司'],['郑州'],['6-8千/月'],['06-27']
['软件开发实习生'],['https://jobs.51job.com/zhengzhou/110826049.html?s=01&t=0'],['东华软件股份公司'],['郑州'],[],['06-27']
[],[],[],[],[],[]
['Mysql 工程师'],['https://jobs.51job.com/zhengzhou-gxq/107946874.html?s=01&t=0'],['亚信科技（中国）有限公司'],['郑州-高新区'],['0.6-1万/月'],['06-18']
['测试工程师'],['https://jobs.51job.com/zhengzhou/61945308.html?s=01&t=0'],['郑州郑大信息技术有限公司'],['郑州'],['0.3-1万/月'],['06-28']
['IT Big Data Senior Analyst（工作地天津）'],['https://jobs.51job.com/tianjin-hpq/113115184.html?s=01&t=0'],['捷信消费金融有限公司'],['异地招聘'],['1.5-2万/月'],['06-03']
['高薪急招JAVA软件工程师..'],['https://jobs.51job.com/zhengzhou/98752132.html?s=01&t=0'],['河南浪潮软件科技有限公司'],['郑州'],['6-8千/月'],['05-30']
['PHP架构师'],['https://jobs.51job.com/jinshuiqu/99400664.html?s=01&t=0'],['郑州珑凌科技有限公司'],['郑州-金水区'],['1.5-3万/月'],['06-28']
['前端开发工程师'],['https://jobs.51job.com/jinshuiqu/109951529.html?s=01&t=0'],['上海埃林哲软件系统股份有限公司'],['郑州-金水区'],['1-2万/月'],['06-27']
['中级软件工程师'],['https://jobs.51job.com/zhengzhou/111589085.html?s=01&t=0'],['东华软件股份公司'],['郑州'],[],['06-27']
[],[],[],[],[],[]
['实施项目经理'],['https://jobs.51job.com/dalian-shkq/112593826.html?s=01&t=0'],['大连同方软银科技股份有限公司'],['异地招聘'],['3-4万/月'],['06-28']
['IT Application Architect（工作地天津）'],['https://jobs.51job.com/tianjin-hqq/113113513.html?s=01&t=0'],['捷信消费金融有限公司'],['异地招聘'],['2-2.5万/月'],['06-03']
['高薪急招JAVA软件工程师.'],['https://jobs.51job.com/zhengzhou/88190019.html?s=01&t=0'],['河南浪潮软件科技有限公司'],['郑州'],['0.6-1万/月'],['05-30']
['LJL11-大数据开发工程师'],['https://jobs.51job.com/jinshuiqu/113208497.html?s=01&t=0'],['北京众信龙达科技发展有限公司'],['郑州-金水区'],['1-1.4万/月'],['06-18']
['Android开发工程师'],['https://jobs.51job.com/shenyang-ddq/110245351.html?s=01&t=0'],['河南八六三软件股份有限公司'],['异地招聘'],['6-8千/月'],['06-27']
['资深Android开发'],['https://jobs.51job.com/jinshuiqu/91549911.html?s=01&t=0'],['郑州珑凌科技有限公司'],['郑州-金水区'],['1.5-2万/月'],['06-28']
[],[],[],[],[],[]
['初级软件工程师'],['https://jobs.51job.com/zhengzhou/111589053.html?s=01&t=0'],['东华软件股份公司'],['郑州'],[],['06-27']
['IT Test Automation Senior Engineer（工作地天津）'],['https://jobs.51job.com/tianjin-hqq/113110213.html?s=01&t=0'],['捷信消费金融有限公司'],['异地招聘'],['1-1.5万/月'],['06-03']
['资深Java讲师+双休五险'],['https://jobs.51job.com/jinshuiqu/91168194.html?s=01&t=0'],['郑州科思沃斯教育科技有限公司'],['郑州-金水区'],['1-1.5万/月'],['05-28']
['系统运维实习生+4.5K'],['https://jobs.51job.com/huijiqu/113905015.html?s=01&t=0'],['河南玖硕电子科技有限公司'],['郑州-惠济区'],['4-6千/月'],['06-28']
['技术经理'],['https://jobs.51job.com/zhumadian/114414884.html?s=01&t=0'],['万达信息股份有限公司'],['异地招聘'],[],['06-18']
['H5前端开发工程师（上海）'],['https://jobs.51job.com/shanghai-xhq/108443534.html?s=01&t=0'],['河南八六三软件股份有限公司'],['异地招聘'],['1-2万/月'],['06-27']
['移动开发工程师'],['https://jobs.51job.com/zhengzhou/108265925.html?s=01&t=0'],['北京微金时代科技有限公司'],['郑州'],['4-6千/月'],['06-28']
[],[],[],[],[],[]
['数据分析与管理'],['https://jobs.51job.com/erqiqu/114352288.html?s=01&t=0'],['河南九域腾龙信息工程有限公司'],['郑州-二七区'],['4-8千/月'],['06-26']
['大数据开发工程师-JAVA方向'],['https://jobs.51job.com/zhengzhou/108309753.html?s=01&t=0'],['深圳市长亮科技股份有限公司'],['郑州'],['0.7-1.4万/月'],['05-28']
['IT Test Automation  Engineer（工作地点为天津）'],['https://jobs.51job.com/tianjin-hqq/113109617.html?s=01&t=0'],['捷信消费金融有限公司'],['异地招聘'],['1.5-1.8万/月'],['06-03']
['android开发工程师'],['https://jobs.51job.com/jinshuiqu/108396859.html?s=01&t=0'],['北京环球优路教育科技股份有限公司...'],['郑州-金水区'],['6-8千/月'],['06-28']
[],[],[],[],[],[]
['软件测试工程师'],['https://jobs.51job.com/zhengzhou-zzxq/81282291.html?s=01&t=0'],['郑州商品交易所易盛信息技术有限公司'],['郑州-郑东新区'],['10-15万/年'],['06-18']
['前端开发工程师'],['https://jobs.51job.com/zhengzhou/103443450.html?s=01&t=0'],['北京微金时代科技有限公司'],['郑州'],['4-8千/月'],['06-28']
['Web前端讲师'],['https://jobs.51job.com/zhengzhou-gxq/105377360.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['1-1.5万/月'],['06-27']
['软件测试工程师'],['https://jobs.51job.com/jinshuiqu/113875385.html?s=01&t=0'],['河南新工科产业学院有限公司'],['郑州-金水区'],['1-1.5万/月'],['06-26']
['Java开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/102784398.html?s=01&t=0'],['河南泽辰软件科技有限公司'],['郑州-郑东新区'],['6-8千/月'],['05-28']
['大数据高级技术工程师 （异地招聘，工作地点为天津）'],['https://jobs.51job.com/tianjin-hpq/113112038.html?s=01&t=0'],['捷信消费金融有限公司'],['异地招聘'],['1.5-2万/月'],['06-03']
['测试开发工程师'],['https://jobs.51job.com/jinshuiqu/112590685.html?s=01&t=0'],['北京环球优路教育科技股份有限公司...'],['郑州-金水区'],['0.8-1.2万/月'],['06-28']
['项目经理'],['https://jobs.51job.com/jinshuiqu/114353698.html?s=01&t=0'],['智容科技有限公司'],['郑州-金水区'],['0.8-1万/月'],['06-18']
[],[],[],[],[],[]
['对日BSE工程师'],['https://jobs.51job.com/zhengzhou-gxq/99317636.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['1-2万/月'],['06-27']
['系统开发岗'],['https://jobs.51job.com/zhengzhou/112721237.html?s=01&t=0'],['河南中原消费金融股份有限公司'],['郑州'],['1.5-3万/月'],['06-28']
['自动化测试工程师'],['https://jobs.51job.com/jinshuiqu/112590492.html?s=01&t=0'],['北京环球优路教育科技股份有限公司...'],['郑州-金水区'],['0.7-1万/月'],['06-28']
['GIS后端开发工程师'],['https://jobs.51job.com/zhengzhou/110502703.html?s=01&t=0'],['河南省现代农业大数据产业技术研究...'],['郑州'],['1-2万/月'],['06-26']
['中级测试工程师'],['https://jobs.51job.com/zhengzhou-zzxq/113158098.html?s=01&t=0'],['河南富通信息技术有限公司'],['郑州-郑东新区'],['6-8千/月'],['06-03']
['Java开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/110789629.html?s=01&t=0'],['河南省峰和设计有限公司'],['郑州-郑东新区'],['0.8-1万/月'],['05-22']
[],[],[],[],[],[]
['项目经理'],['https://jobs.51job.com/nanchang/113437710.html?s=01&t=0'],['智容科技有限公司'],['异地招聘'],['0.8-1万/月'],['06-18']
['システムエンジニア'],['https://jobs.51job.com/zhengzhou-gxq/109826820.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['1-1.5万/月'],['06-27']
['项目经理'],['https://jobs.51job.com/zhengzhou/109608704.html?s=01&t=0'],['河南中原消费金融股份有限公司'],['郑州'],['2-3万/月'],['06-28']
['项目经理'],['https://jobs.51job.com/jinshuiqu/112893340.html?s=01&t=0'],['上海音达科技实业有限公司'],['郑州-金水区'],['2-2.5万/月'],['06-26']
['大数据高级开发工程师'],['https://jobs.51job.com/zhengzhou/103955179.html?s=01&t=0'],['上海井胜通讯技术有限公司'],['郑州'],['1-1.5万/月'],['06-17']
['Java开发工程师'],['https://jobs.51job.com/zhengzhou/99498572.html?s=01&t=0'],['郑州睿诚金审软件科技股份有限公司'],['郑州'],['0.8-1万/月'],['05-19']
['应用运维工程师'],['https://jobs.51job.com/zhengzhou-zzxq/113175410.html?s=01&t=0'],['河南富通信息技术有限公司'],['郑州-郑东新区'],['6-8千/月'],['06-03']
[],[],[],[],[],[]
['技术总监'],['https://jobs.51job.com/zhengzhou-gxq/80305394.html?s=01&t=0'],['格尔软件股份有限公司'],['郑州-高新区'],['0.8-1万/月'],['06-28']
['高级开发运维工程师'],['https://jobs.51job.com/zhengzhou-gxq/108264774.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['1-1.5万/月'],['06-27']
['郑州大数据Spark高级开发人员'],['https://jobs.51job.com/jinshuiqu/109325860.html?s=01&t=0'],['上海音达科技实业有限公司'],['郑州-金水区'],['1.5-2万/月'],['06-26']
['数据库开发应用'],['https://jobs.51job.com/zhengzhou/100782749.html?s=01&t=0'],['上海井胜通讯技术有限公司'],['郑州'],['1-1.5万/月'],['06-17']
['高级程序员 架构师'],['https://jobs.51job.com/zhengzhou-zzxq/102781737.html?s=01&t=0'],['河南泽辰软件科技有限公司'],['郑州-郑东新区'],['1-1.5万/月'],['06-01']
['Java高级开发工程师'],['https://jobs.51job.com/zhengzhou/102038673.html?s=01&t=0'],['郑州睿诚金审软件科技股份有限公司'],['郑州'],['0.7-1.4万/月'],['05-19']
['大数据开发工程师'],['https://jobs.51job.com/zhengzhou/108750082.html?s=01&t=0'],['上海音达科技实业有限公司'],['郑州'],['1.2-1.8万/月'],['06-26']
[],[],[],[],[],[]
['算法工程师（中、高级）'],['https://jobs.51job.com/zhengzhou/109557377.html?s=01&t=0'],['河南中原消费金融股份有限公司'],['郑州'],['1-1.5万/月'],['06-28']
['Linux C/C++高级软件工程师'],['https://jobs.51job.com/zhengzhou-zzxq/105287609.html?s=01&t=0'],['格尔软件股份有限公司'],['郑州-郑东新区'],['1-1.5万/月'],['06-28']
['大数据开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/110973301.html?s=01&t=0'],['中电科信息产业有限公司'],['郑州-郑东新区'],['1.2-1.6万/月'],['05-31']
['6月15日IT技术专场'],['https://jobs.51job.com/zhengzhou-gxq/114235578.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['1-1.5万/月'],['06-27']
[],[],[],[],[],[]
['软件测试工程师'],['https://jobs.51job.com/zhengzhou-zzxq/113963408.html?s=01&t=0'],['天宇正清科技有限公司'],['郑州-郑东新区'],['1-1.5万/月'],['06-28']
['项目经理'],['https://jobs.51job.com/zhengzhou/112355236.html?s=01&t=0'],['河南思维自动化设备股份有限公司'],['郑州'],['0.8-1万/月'],['05-29']
['Java软件开发助理/包住+双休'],['https://jobs.51job.com/jinshuiqu/111111928.html?s=01&t=0'],['郑州丽泰网络科技有限公司'],['郑州-金水区'],['4-7千/月'],['05-15']
['区块链首席技术官/区块链高级开发工程师'],['https://jobs.51job.com/zhengzhou-gxq/101262121.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['0.8-1万/月'],['06-27']
['副总经理（子公司软件研发副总）'],['https://jobs.51job.com/zhengzhou/91214196.html?s=01&t=0'],['格尔软件股份有限公司'],['郑州'],['1-1.5万/月'],['06-28']
['前端开发工程师（高级）'],['https://jobs.51job.com/zhengzhou-gxq/113486093.html?s=01&t=0'],['郑州金惠计算机系统工程有限公司'],['郑州-高新区'],['0.8-1万/月'],['06-17']
['软件工程师'],['https://jobs.51job.com/zhengzhou-zzxq/113478486.html?s=01&t=0'],['河南航天金穗电子有限公司'],['郑州-郑东新区'],['0.8-1万/月'],['06-26']
[],[],[],[],[],[]
['软件测试工程师'],['https://jobs.51job.com/jinshuiqu/114311786.html?s=01&t=0'],['上海量投网络科技有限公司'],['郑州-金水区'],['0.7-1.4万/月'],['06-28']
['网络安全架构师'],['https://jobs.51job.com/zhengzhou/111997907.html?s=01&t=0'],['河南思维自动化设备股份有限公司'],['郑州'],['10-15万/年'],['05-29']
['Web前端开发（准上市企业+五险一金）'],['https://jobs.51job.com/zhengzhou-gxq/108260122.html?s=01&t=0'],['河南八六三软件股份有限公司'],['郑州-高新区'],['0.8-1.5万/月'],['06-27']
['Java讲师'],['https://jobs.51job.com/jinshuiqu/108076488.html?s=01&t=0'],['河南漫动者教育信息咨询有限公司'],['郑州-金水区'],['1.5-2万/月'],['05-13']
['GIS开发工程师'],['https://jobs.51job.com/zhongyuanqu/110362414.html?s=01&t=0'],['郑州联睿电子科技有限公司'],['郑州-中原区'],['0.6-1万/月'],['06-28']
[],[],[],[],[],[]
['Android开发工程师'],['https://jobs.51job.com/jinshuiqu/111973428.html?s=01&t=0'],['深圳巨为科技开发有限公司郑州分公司'],['郑州-金水区'],['0.6-1万/月'],['06-26']
['高级软件研发工程师'],['https://jobs.51job.com/erqiqu/111461380.html?s=01&t=0'],['河南九域腾龙信息工程有限公司'],['郑州-二七区'],['5-8千/月'],['06-17']
['Web前端开发工程师-h5'],['https://jobs.51job.com/zhengzhou/85692178.html?s=01&t=0'],['信雅达系统工程股份有限公司'],['郑州'],['1-1.5万/月'],['06-28']
[],[],[],[],[],[]
['java 开发工程师'],['https://jobs.51job.com/zhengzhou-zzxq/111191852.html?s=01&t=0'],['中科软科技股份有限公司'],['郑州-郑东新区'],['4-6千/月'],['05-13']
['Android开发工程师'],['https://jobs.51job.com/zhengzhou/109208984.html?s=01&t=0'],['河南思维自动化设备股份有限公司'],['郑州'],['0.7-1.2万/月'],['05-29']
['GIS工程师'],['https://jobs.51job.com/sanmenxia/105653386.html?s=01&t=0'],['三门峡崤云安全服务有限公司'],['异地招聘'],['5-8千/月'],['06-28']
['Web前端开发工程师（上海）'],['https://jobs.51job.com/shanghai-xhq/107796379.html?s=01&t=0'],['河南八六三软件股份有限公司'],['异地招聘'],['1-2万/月'],['06-27']
['系统业务设计师'],['https://jobs.51job.com/erqiqu/107420838.html?s=01&t=0'],['河南九域腾龙信息工程有限公司'],['郑州-二七区'],['0.8-1.2万/月'],['06-17']
